GDS Record Locator,Reservation Date,Check In Date,Check Out Date,Hotel Chain Code,Hotel Chain Name,Hotel Property Name,Hotel Address,Hotel City Name,Hotel State,Hotel Zip Code,Hotel Country Code,Number of Room Nights,Daily Rate,Room Rate Code,Online Indicator
3E3M5B,10/6/10,10/11/10,10/12/10,WI,WESTIN HOTELS,Westin Casuarina Las Vegas,160 East Flamingo,Las Vegas                ,NV,89109,US,1,93.00,A1KGOV,N
3E3M5B,10/6/10,10/11/10,10/12/10,WI,WESTIN HOTELS,Westin Casuarina Las Vegas,160 East Flamingo,Las Vegas                ,NV,89109,US,1,93.00,A1KGOV,N
3EAYSF,10/19/10,10/23/10,10/24/10,HI,HOLIDAY INNS,Holiday Inn Exp Ste Airport Seattle WA,19621 International Blvd,Seattle                  ,WA,98188,US,1,94.00,KNGNXV,Y
3EB9BN,10/8/10,10/13/10,10/14/10,CC,CLARION HOTELS,Solita Soho Htl Clarion New York NY,159 Grand Street,New York                 ,NY,10013,US,1,279.00,Z31XXV,N
3EB9BN,10/8/10,10/13/10,10/14/10,CC,CLARION HOTELS,Solita Soho Htl Clarion New York NY,159 Grand Street,New York                 ,NY,10013,US,1,279.00,Z31XXV,N
3EB9BN,10/8/10,10/14/10,10/16/10,DT,DOUBLETREE HOTELS,Doubletree Wash DC,1515 Rhode Island Ave Nw,Washington               ,DC,20005,US,2,211.00,A04ACS,N
3EB9BN,10/8/10,10/14/10,10/16/10,DT,DOUBLETREE HOTELS,Doubletree Wash DC,1515 Rhode Island Ave Nw,Washington               ,DC,20005,US,2,211.00,A04ACS,N
3FFG73,10/21/10,10/26/10,10/28/10,GI,HILTON GARDEN INN,Hilton Grdn Inn Daytona Beach FL,189 Midway Avenue,Jacksonville             ,FL,32214,US,2,84.00,A01A0S,Y
3FHI8D,10/13/10,10/18/10,10/21/10,CY,COURTYARD BY MARRIOTT,Courtyard Lakewood,7180 W Hampden Blvd,Denver                   ,CO,80227,US,3,119.00,XVUN00,Y
3FHI8D,10/15/10,10/18/10,10/21/10,CY,COURTYARD BY MARRIOTT,Courtyard Lakewood,7180 W Hampden Blvd,Denver                   ,CO,80227,US,3,119.00,XVUN00,N
3FL3ZJ,10/11/10,10/14/10,10/15/10,BW,BEST WESTERN INTL,Best Western Landing Hotel Ketchikan AK,3434 Tongass Avenue,Ketchikan                ,AK,99901,US,1,98.00,A1KXVU,Y
3FMBY9,10/8/10,10/13/10,10/14/10,OM,OMNI/SUPRANATIONAL,Omni La Mansion Del Rio San Antonio TX,112 College Street Bexar,San Antonio              ,TX,78205,US,1,106.00,A1KGOV,Y
3FQYRL,10/12/10,10/14/10,10/15/10,CP,CROWNE PLAZA HOTELS,Crowne Plaza Billings MT,27 North 27Th St,Billings                 ,MT,59101,US,1,77.00,OQNNXV,Y
3FVM6V,10/8/10,10/13/10,10/16/10,SI,SHERATON HOTELS,Sheraton New York Hotel And To,811 Seventh Ave,New York                 ,NY,10019,US,3,269.00,O1QGOV,Y
3FVM6V,10/12/10,10/13/10,10/15/10,SI,SHERATON HOTELS,Sheraton New York Hotel And To,811 Seventh Ave,New York                 ,NY,10019,US,2,269.00,O1QGOV,Y
3G4LBH,10/7/10,10/11/10,10/21/10,CP,CROWNE PLAZA HOTELS,Crowne Plaza Ravinia Atlanta GA,4355 Ashford Dunwoody Road,Atlanta                  ,GA,30346,US,10,132.00,GOVA00,N
3GBGVC,10/8/10,10/13/10,10/14/10,DT,DOUBLETREE HOTELS,Doubletree City Center,N 322 Spokane Falls Ct,Spokane                  ,WA,99201,US,1,86.00,A02ACZ,N
3GD46H,10/7/10,10/12/10,10/13/10,HX,HAMPTON INNS,Hampton Inn And Suites Crystal Arlington,2000 Jefferson Davis Hwy,Arlington                ,VA,22202,US,1,211.00,A06A3Q,N
3H3JFF,10/6/10,10/7/10,10/8/10,XX,INDEPENDENT,Non GDS Participating Hotel,,Hibbing,MN,,US,1,65.00,GOV,N
3H44JO,10/7/10,10/11/10,10/13/10,OM,OMNI/SUPRANATIONAL,Omni Corpus Christi Hotel,900 707 N Shorline,Corpus Christi           ,TX,78401,US,2,87.00,DDMGOV,Y
3H7RHM,10/7/10,10/12/10,10/15/10,ES,EMBASSY SUITES,Embassy Suites El Paso Tx,6100 Gateway East,El Paso                  ,TX,79905,US,3,99.00,A0BA1N,Y
3HDBLV,10/7/10,10/12/10,10/14/10,MC,MARRIOTT HOTELS,Marriott Greensboro NC,One Marriott Drive,Greensboro               ,NC,27409,US,2,85.00,GOVA00,Y
3HJCM5,10/6/10,10/7/10,10/8/10,SI,SHERATON HOTELS,Sheraton Stes Houston Galleria Houston T,2400 West Loop South,Houston                  ,TX,77027,US,1,109.00,S1KGOV,N
3HSXZZ,10/12/10,10/18/10,10/19/10,HY,HYATT HOTELS,Hyatt Charlotte NC,7900 Forest Point Blvd,Charlotte                ,NC,28273,US,1,95.00,KNGFPL,Y
3HU4L8,10/21/10,11/14/10,11/20/10,DT,DOUBLETREE HOTELS,Doubletree Wash DC,1515 Rhode Island Ave Nw,Washington               ,DC,20005,US,6,181.00,A04ACV,Y
3HVX8X,10/11/10,10/14/10,10/16/10,HX,HAMPTON INNS,Hampton Inn - Alexandria VA - Old Town,5821 Richmond Highway,Alexandria               ,VA,22303,US,2,189.00,A09A3T,Y
3HYCWS,10/13/10,10/18/10,10/20/10,PH,PREFERRED HOTELS,Hotel Captain Cook,5Th At K Street,Anchorage                ,AK,99501,US,2,99.00,B1QGV1,Y
3I3N99,10/22/10,10/26/10,10/29/10,CP,CROWNE PLAZA HOTELS,Crowne Plaza Old Town Alexandria VA,901 North Fairfax,Alexandria               ,VA,22314,US,3,211.00,KWCNXV,Y
3IV6DF,10/22/10,11/28/10,12/3/10,HG,HOMEWOOD SUITE,Hg Stes Washington Dc Downtown,1475 Massachusetts Avenue Nw,Washington               ,DC,20005,US,5,181.00,A00A50,Y
3IX2VC,10/20/10,10/25/10,10/29/10,MC,MARRIOTT HOTELS,Marriott Fairfax Fair Oaks,1187 Lee Jackson Memorial Highway,Fairfax                  ,VA,22033,US,4,211.00,GOVV00,Y
3JD4N6,10/7/10,10/13/10,10/14/10,HH,HILTON/CONRAD HOTELS,Hilton Miami Downtown,1601 Biscayne Blvd,Miami                    ,FL,33132,US,1,104.00,A04A5L,N
3JDMR5,10/11/10,10/14/10,10/15/10,RA,RAMADA INNS,Ramada Inn,2101 Ave F,Del Rio                  ,TX,78840,US,1,77.00,K11ZGU,Y
3JECRW,10/7/10,10/13/10,10/14/10,HH,HILTON/CONRAD HOTELS,Hilton Miami Downtown,1601 Biscayne Blvd,Miami                    ,FL,33132,US,1,104.00,A04A5L,N
3JGQ5Z,10/8/10,10/11/10,10/15/10,UN,CARINO HOTELS,The Stoneleigh Hotel And Spa Dallas,2927 Maple Avenue,Dallas                   ,TX,75201,US,4,117.00,A1KGOV,N
3JLFNP,10/8/10,10/12/10,10/13/10,BW,BEST WESTERN INTL,Best Western Charleston Plaza,1010 Washington Street East,Charleston               ,WV,25301,US,1,76.46,A1KXVU,Y
3JMR9J,10/21/10,11/3/10,11/5/10,HH,HILTON/CONRAD HOTELS,Washington Hilton And Towers,1919 Connecticut Ave Nw,Washington               ,DC,20009,US,2,181.00,A03FWE,Y
3JO3NJ,10/21/10,11/3/10,11/5/10,HH,HILTON/CONRAD HOTELS,Washington Hilton And Towers,1919 Connecticut Ave Nw,Washington               ,DC,20009,US,2,181.00,A03FWE,Y
3JOGX5,10/21/10,11/3/10,11/5/10,HH,HILTON/CONRAD HOTELS,Washington Hilton And Towers,1919 Connecticut Ave Nw,Washington               ,DC,20009,US,2,181.00,A03FWE,Y
3JVNOM,10/8/10,10/12/10,10/13/10,WI,WESTIN HOTELS,Westin Book Cadillac Detroit MI,1114 Washington Blvd,Detroit                  ,MI,48226,US,1,95.00,B2DGOV,Y
3JVNOM,10/8/10,10/12/10,10/13/10,WI,WESTIN HOTELS,Westin Book Cadillac Detroit MI,1114 Washington Blvd,Detroit                  ,MI,48226,US,1,95.00,B2DGOV,Y
3JXCD6,10/7/10,10/7/10,10/8/10,HH,HILTON/CONRAD HOTELS,Hilton Raleigh Durham Airport,4810 Page Creek Lane,Durham                   ,NC,27703,US,1,89.00,A02B71,N
3LHH9A,10/11/10,10/13/10,10/14/10,DT,DOUBLETREE HOTELS,Doubletree South Burlington VT,1117 Williston Road,South Burlington         ,VT,05403 5717,US,1,111.00,A01A8B,Y
3LHH9A,10/13/10,10/17/10,10/18/10,DT,DOUBLETREE HOTELS,Doubletree South Burlington VT,1117 Williston Road,South Burlington         ,VT,05403 5717,US,1,111.00,A01A8B,N
3LRS84,10/20/10,10/24/10,10/26/10,OM,OMNI/SUPRANATIONAL,Omni Shoreham Hotel,2500 Calvert Street Northwest,Washington               ,DC,20008,US,2,211.00,A1KXVU,N
3LXAOS,10/21/10,10/27/10,10/28/10,HX,HAMPTON INNS,Hampton Inn Evansville IN,8000 Eagle Crest Blvd,Evansville               ,IN,47715,US,1,77.00,A04A1O,Y
3O9JSE,10/11/10,10/12/10,10/13/10,MC,MARRIOTT HOTELS,Marriott Jackson Downtown MS,200 Amite St,Jackson                  ,MS,39201,US,1,77.00,GOVA00,N
3OBOZ5,10/11/10,10/12/10,10/14/10,CP,CROWNE PLAZA HOTELS,Crowne Plaza Metro Romulus MI,8000 Merriman Road,Romulus                  ,MI,48174,US,2,89.00,KNGNXV,N
3P2BR6,10/15/10,10/19/10,10/20/10,DT,DOUBLETREE HOTELS,Doubletree Guest Suites N.Y.,1568 Broadway,New York                 ,NY,10036,US,1,269.00,A09ACG,N
3P698S,10/21/10,11/3/10,11/4/10,ES,EMBASSY SUITES,Embassy Suites Laredo Tx,110 Calle Del Norte,Laredo                   ,TX,78041,US,1,78.00,A05A9P,Y
3PZWXJ,10/15/10,10/20/10,10/21/10,CP,CROWNE PLAZA HOTELS,Crowne Plaza Metro Romulus MI,8000 Merriman Road,Romulus                  ,MI,48174,US,1,89.00,KNGNXV,Y
3QB9UY,10/22/10,11/15/10,11/16/10,ES,EMBASSY SUITES,Embassy Suites Syracuse-Dewitt NY,6646 Old Collamer Rd,East Syracuse            ,NY,13057,US,1,93.00,A08A6V,Y
3QB9UY,10/22/10,11/16/10,11/17/10,HY,HYATT HOTELS,Hyatt Regency Buffalo NY,Two Fountain Plaza,Buffalo                  ,NY,14202,US,1,98.00,KNGFPL,Y
3QB9UY,10/29/10,11/15/10,11/16/10,ES,EMBASSY SUITES,Embassy Suites Syracuse-Dewitt NY,6646 Old Collamer Rd,East Syracuse            ,NY,13057,US,1,-93.00,A08A6V,N
3QB9UY,10/29/10,11/16/10,11/17/10,HY,HYATT HOTELS,Hyatt Regency Buffalo NY,Two Fountain Plaza,Buffalo                  ,NY,14202,US,1,-98.00,KNGFPL,N
3QGANZ,10/20/10,10/25/10,10/27/10,RC,RESIDENCE INNS,Residence Lexington,1080 Newtown Pike,Lexington                ,KY,40511,US,2,89.00,XVUN00,Y
3QUFW4,10/13/10,10/18/10,10/19/10,HY,HYATT HOTELS,Hyatt Charlotte NC,7900 Forest Point Blvd,Charlotte                ,NC,28273,US,1,95.00,KNGFPL,Y
3R3MXX,11/3/10,11/8/10,11/11/10,IC,INTERCONTINENTAL HOTELS,Mark Hopkins Intercontinental,Number One Nob Hill,San Francisco            ,CA,94108,US,3,142.00,KSTG52,N
3R4H8Q,10/25/10,11/2/10,11/5/10,CP,CROWNE PLAZA HOTELS,Crowne Plaza Billings MT,27 North 27Th St,Billings                 ,MT,59101,US,3,77.00,CSTNXV,N
3R4V2B,10/15/10,10/19/10,10/20/10,HX,HAMPTON INNS,Hampton Inn - Butte MT,3499 Harrison Avenue,Butte                    ,MT,59701,US,1,86.00,A0DA1Y,Y
3R7XHZ,10/13/10,10/17/10,10/18/10,MC,MARRIOTT HOTELS,Marriott Fort Wayne IN,305 E Washington Center Rd,Fort Wayne               ,IN,46825,US,1,86.00,GOVA00,N
3S8QUU,10/14/10,10/17/10,10/20/10,YX,SYNXIS CORPORATION,Kyoto Grand Hotel And Gardens Los Angele,120 South Los Angeles St,Los Angeles              ,CA,90012,US,3,123.00,GOVERN,Y
3S8QUU,10/14/10,10/20/10,10/22/10,WI,WESTIN HOTELS,The Westin Long Beach CA,333 East Ocean Blvd Long Beach,Long Beach               ,CA,90802,US,2,123.00,E2DGVF,Y
3SBHQ2,12/1/10,12/5/10,12/10/10,KC,KIMCO HOTELS,Serrano Hotel,405 Taylor Street At O Farrell,San Francisco            ,CA,94102,US,5,159.00,A1KTSA,Y
3SCXZU,10/18/10,10/20/10,10/21/10,RC,RESIDENCE INNS,Residence Inn El Paso TX,6355 Gateway W Blvd,El Paso                  ,TX,79912,US,1,95.00,GOVC00,N
3SGFMI,10/20/10,10/24/10,10/30/10,HG,HOMEWOOD SUITE,Homewood Suites Overland Pk Ks,10556 Marty Avenue,Overland Park            ,KS,66212,US,6,99.00,A01A4J,Y
3SJ7DG,10/21/10,11/15/10,11/18/10,WV,IHOTELIER,Congress Plaza Hotel Chicago IL,520 South Michigan Avenue,Chicago                  ,IL,60605,US,3,170.00,B1KGOV,Y
3SMNLZ,10/15/10,10/19/10,10/20/10,MC,MARRIOTT HOTELS,Marriott City Center,220 South State Street,Salt Lake City           ,UT,84111,US,1,95.00,GOVA00,N
3SQJMN,10/21/10,12/5/10,12/10/10,HH,HILTON/CONRAD HOTELS,Hilton Grand Vacations Flaming Las Vegas,3575 Las Vegas Blvd S,Las Vegas                ,NV,89109,US,5,109.00,A01A6C,Y
3U65EP,10/22/10,11/15/10,11/18/10,HI,HOLIDAY INNS,Holiday Inn Express And Suites Manteca C,179 Commerce Ave,Manteca                  ,CA,95336,US,3,84.00,KNGN13,Y
3UA8UN,10/20/10,10/25/10,10/27/10,KC,KIMCO HOTELS,The Onyx Hotel Boston MA,155 Portland Street,Boston                   ,MA,02114,US,2,206.00,B1KXVU,Y
3UB646,10/22/10,10/31/10,11/3/10,ES,EMBASSY SUITES,Embassy Suites Perimeter Ctr Atlanta GA,1030 Crown Pointe Pkwy,Atlanta                  ,GA,30338,US,3,132.00,A06A6U,Y
3UBD72,10/15/10,10/18/10,10/20/10,MC,MARRIOTT HOTELS,Marriott Washington,1221 22Nd St Nw,Washington               ,DC,20037,US,2,211.00,GOVA00,N
3UBD72,10/15/10,10/20/10,10/21/10,CY,COURTYARD BY MARRIOTT,Courtyard Annapolis MD,2559 Riva Road,Annapolis                ,MD,21401,US,1,114.00,GOVA00,N
3UIG82,10/14/10,10/18/10,10/19/10,MC,MARRIOTT HOTELS,Marriott Mayo Clinic Rochester MN,101 Sw 1St Ave,Rochester                ,MN,55902,US,1,95.00,GOVA00,N
3UIHME,10/18/10,10/21/10,10/22/10,BW,BEST WESTERN INTL,Best Western Hotel Restaurant Mankato MN,1111 Range Street,Mankato                  ,MN,56003,US,1,77.00,A1KGOV,N
3UIHZQ,10/15/10,10/18/10,10/19/10,BR,RENAISSANCE HOTELS,Renaissance Parc 55 Hotel,55 Cyril Magnin St 5Th And Mkt,San Francisco            ,CA,94102,US,1,174.00,H1KGOV,Y
3VCQN3,10/15/10,10/18/10,10/20/10,HH,HILTON/CONRAD HOTELS,Minneapolis Airport Hilton,3800 East 80Th Street,Minneapolis              ,MN,55425,US,2,120.00,A00FEE,N
3VCSD7,10/28/10,11/2/10,11/4/10,ES,EMBASSY SUITES,Embassy Suites Indianapolis,110 West Washington St,Indianapolis             ,IN,46204,US,2,91.00,A03A8T,N
3VFEGP,10/15/10,10/17/10,10/22/10,HY,HYATT HOTELS,Hyatt At Fisherman S Wharf,555 North Point Street,San Francisco            ,CA,94133,US,5,174.00,DBLFPL,N
3VFN7F,10/18/10,10/20/10,10/21/10,MC,MARRIOTT HOTELS,Marriott Norfolk Waterside,235 E Main St,Norfolk                  ,VA,23510,US,1,92.00,XVUN00,Y
3VH3L5,10/21/10,11/14/10,11/16/10,MC,MARRIOTT HOTELS,Marriott Rivercenter San Antonio TX,101 Bowie Street,San Antonio              ,TX,78205,US,2,106.00,GOVA00,Y
3VH3L5,10/21/10,11/16/10,11/19/10,HX,HAMPTON INNS,Hampton Inn Fayetteville Ar,735 S Shiloh Drive,Fayetteville             ,AR,72704,US,3,77.00,A05A1I,Y
3VQ86V,10/15/10,10/19/10,10/22/10,SI,SHERATON HOTELS,Four Points Dc Downtown Washington DC,1201 K Street N W,Washington               ,DC,20005,US,3,319.00,C1KQR3,N
3VQR56,10/27/10,10/31/10,11/1/10,MC,MARRIOTT HOTELS,Marriott Newport News City Ctr VA,740 Town Center Drive,Newport News             ,VA,23606,US,1,77.00,GOVA00,N
3VW62P,10/18/10,10/19/10,10/20/10,UI,UTELL INTERNATIONAL,The Palms Casino Resort Las Vegas NV,4321 W Flamingo Road,Las Vegas                ,NV,89103,US,1,120.00,B1KBNB,Y
3VXYOD,10/15/10,10/17/10,10/21/10,HY,HYATT HOTELS,Hyatt Regency Grand Cypress Orlando Fl,One Grand Cypress Blvd,Orlando                  ,FL,32836,US,4,90.00,KNGFPL,N
3Y78V5,10/18/10,10/21/10,10/22/10,CY,COURTYARD BY MARRIOTT,Courtyard San Juan Isla Verde,7012 Boca De Cangrejos Avenue,Carolina,,00979,PR,1,114.75,AAUQ00,Y
3Y825D,11/10/10,11/14/10,11/20/10,UI,UTELL INTERNATIONAL,Capitol Hill Suites Washington DC,200 C Street,Washington               ,DC,20003,US,6,207.00,A01ADQ,N
3Y8IQO,10/22/10,11/8/10,11/9/10,CP,CROWNE PLAZA HOTELS,Crowne Plaza Metro Chicago IL,733 West Madison,Chicago                  ,IL,60661,US,1,173.00,KLONXV,Y
3YJ834,10/20/10,10/24/10,10/26/10,CY,COURTYARD BY MARRIOTT,Courtyard Lakewood,7180 W Hampden Blvd,Denver                   ,CO,80227,US,2,119.00,XVUO00,Y
3YLRWR,10/21/10,10/26/10,10/28/10,RA,RAMADA INNS,Ramada Augusta GA,2650 Center West Parkway,Augusta                  ,GA,30909,US,2,61.75,NK1VC2,N
3YLRWR,10/27/10,10/26/10,10/28/10,RA,RAMADA INNS,Ramada Augusta GA,2650 Center West Parkway,Augusta                  ,GA,30909,US,2,61.75,NK1VC2,N
3YMPQU,10/18/10,10/19/10,10/20/10,HH,HILTON/CONRAD HOTELS,Palmer House Hilton,17 East Monroe Street,Chicago                  ,IL,60603,US,1,173.00,A04LX2,N
3YO6AV,10/20/10,10/24/10,10/26/10,CY,COURTYARD BY MARRIOTT,Courtyard Lakewood,7180 W Hampden Blvd,Denver                   ,CO,80227,US,2,119.00,GOVW00,Y
3YUPVZ,10/19/10,10/20/10,10/22/10,RC,RESIDENCE INNS,Residence Inn Jax Airport Jacksonville F,1310 Airport Road,Jacksonville             ,FL,32218,US,2,82.00,GOVC00,N
3YURD9,10/19/10,10/20/10,10/22/10,RC,RESIDENCE INNS,Residence Inn Jax Airport Jacksonville F,1310 Airport Road,Jacksonville             ,FL,32218,US,2,82.00,GOVC00,N
3YWIJU,10/21/10,10/26/10,10/29/10,UZ,UNIREZ,Club Quarters,839 17Th Street Nw,Washington               ,DC,20006,US,3,211.00,C1DXVU,N
3Z5E3E,10/20/10,10/21/10,10/22/10,GG,GRAND HOSPITALITY,Soho Grand Hotel New York NY,310 W Broadway,New York                 ,NY,10013,US,1,269.00,G1KXVU,N
3Z5E3E,10/20/10,10/21/10,10/22/10,GG,GRAND HOSPITALITY,Soho Grand Hotel New York NY,310 W Broadway,New York                 ,NY,10013,US,1,269.00,G1KXVU,N
3ZB4VB,10/27/10,11/1/10,11/2/10,UZ,UNIREZ,Club Quarters,839 17Th Street Nw,Washington               ,DC,20006,US,1,181.00,B1QXVU,N
3ZBMID,10/22/10,10/31/10,11/1/10,ES,EMBASSY SUITES,Embassy Suites Airport South Bloomington,7901 34Th Avenue South,Minneapolis              ,MN,55425,US,1,120.00,A0DA5R,Y
3ZBMID,10/27/10,10/31/10,11/1/10,ES,EMBASSY SUITES,Embassy Suites Airport South Bloomington,7901 34Th Avenue South,Minneapolis              ,MN,55425,US,1,120.00,A0DA5R,N
3ZC7JA,10/21/10,10/28/10,10/29/10,ES,EMBASSY SUITES,Embassy Suites Airport South Bloomington,7901 34Th Avenue South,Minneapolis              ,MN,55425,US,1,120.00,A04A5R,Y
3ZE8O4,10/18/10,10/19/10,10/20/10,RC,RESIDENCE INNS,Residence Inn El Paso TX,6355 Gateway W Blvd,El Paso                  ,TX,79912,US,1,95.00,GOVC00,N
3ZEP9J,10/18/10,10/19/10,10/20/10,HI,HOLIDAY INNS,Holiday Inn Select Minn-St Paul Intl Arp,Three Appletree Square,Minneapolis              ,MN,55425,US,1,120.00,CSTNXV,N
3ZG27W,10/22/10,11/1/10,11/6/10,YX,SYNXIS CORPORATION,White House District DC,1710 H Street Nw,Washington               ,DC,20006,US,5,181.00,S1QXVU,Y
3ZG28W,10/20/10,10/24/10,10/25/10,HY,HYATT HOTELS,Hyatt Place Miami Airport,3655 Nw 82 Avenue,Miami                    ,FL,33166,US,1,104.00,KNGGVD,Y
3ZG28W,10/20/10,10/24/10,10/25/10,HY,HYATT HOTELS,Hyatt Place Miami Airport,3655 Nw 82 Avenue,Miami                    ,FL,33166,US,1,104.00,KNGGVD,Y
3ZG28W,10/20/10,10/25/10,10/26/10,HY,HYATT HOTELS,Hyatt Place Tampa Airport,4811 West Main Street,Tampa                    ,FL,33607,US,1,92.00,KNGGVD,Y
3ZG28W,10/20/10,10/25/10,10/26/10,HY,HYATT HOTELS,Hyatt Place Tampa Airport,4811 West Main Street,Tampa                    ,FL,33607,US,1,92.00,KNGGVD,Y
3ZGYY6,10/21/10,11/3/10,11/4/10,HY,HYATT HOTELS,Hyatt Place Roanoke Airport VA,5040 Valley View Boulevard Nor,Roanoke                  ,VA,24012,US,1,99.00,KNGGVD,Y
4ANEDB,10/25/10,11/1/10,11/5/10,KC,KIMCO HOTELS,Sir Francis Drake Hotel,450 Powell Street,San Francisco            ,CA,94102,US,4,142.00,B1KXVU,Y
4ANEDB,10/25/10,11/1/10,11/5/10,KC,KIMCO HOTELS,Sir Francis Drake Hotel,450 Powell Street,San Francisco            ,CA,94102,US,4,142.00,B1KXVU,Y
4OXREN,11/2/10,11/4/10,11/5/10,HH,HILTON/CONRAD HOTELS,Hilton San Antonio TX Airport,611 Nw Loop 410,San Antonio              ,TX,78216,US,1,106.00,A03DRR,N
4ZB33P,11/8/10,11/9/10,11/10/10,DT,DOUBLETREE HOTELS,Doubletree Wash DC,1515 Rhode Island Ave Nw,Washington               ,DC,20005,US,1,181.00,A03ACS,N
723YU7,10/18/10,10/19/10,10/22/10,HH,HILTON/CONRAD HOTELS,Hilton Airport Salt Lake City UT,5151 Wiley Post Way,Salt Lake City           ,UT,84116,US,3,95.00,A02C9X,N
723YU7,10/20/10,10/19/10,10/21/10,HH,HILTON/CONRAD HOTELS,Hilton Airport Salt Lake City UT,5151 Wiley Post Way,Salt Lake City           ,UT,84116,US,2,142.50,A02C9X,N
7S5QCN,9/29/10,10/3/10,10/7/10,CP,CROWNE PLAZA HOTELS,Crowne Plaza O Hare International Rosemo,5440 N River Road,Des Plaines              ,IL,60018,US,4,159.00,KWCN52,Y
7U6UHO,10/28/10,11/4/10,11/5/10,MC,MARRIOTT HOTELS,Marriott Dulles Airport,45020 Aviation Drive,Sterling                 ,VA,20166,US,1,181.00,GOVA00,N
7UVAXH,9/3/10,10/4/10,10/7/10,BW,BEST WESTERN INTL,Best Western New Hampshire Suite Washing,1121 New Hampshire Ave Nw,Washington               ,DC,20037,US,3,209.00,A1KXVU,Y
AAECAK,12/31/12,1/3/13,1/4/13,SI,SHERATON HOTELS,Sheraton - Los Angeles CA,711 South Hope Street,Los Angeles              ,CA,90017,US,1,125.00,A1KXVU,Y
AAGPCM,1/16/13,1/22/13,1/24/13,CP,CROWNE PLAZA HOTELS,Crowne Plaza Msp Airport Mall - Blooming,Three Appletree Square,Minneapolis              ,MN,55425,US,2,121.00,KNGXVU,Y
AAHLHF,4/17/13,4/21/13,4/26/13,HY,HYATT HOTELS,Hyatt Place - Orlando FL,5895 Caravan Court,Orlando                  ,FL,32819,US,5,111.00,KNGFPL,Y
AAINGB,9/5/13,9/10/13,9/11/13,OZ,SUPER 8,Super 8 Jackson Hole - Jackson WY,750 S Hwy 89,Jackson                  ,WY,83001,US,1,134.10,NQ1SGS,N
AAOMFI,8/16/13,8/21/13,8/22/13,WX,COAST/WESTCOAST,The Roosevelt A Coast Hotel,1531 7 Avenue,Seattle                  ,WA,98101,US,1,137.00,N1KXVU,Y
AAQFVC,10/15/12,10/18/12,10/19/12,HG,HOMEWOOD SUITE,Homewood Ste Minneapolis - Bloomington M,2261 Killebrew Drive,Minneapolis              ,MN,55425,US,1,121.00,A01A2C,Y
AARNPE,1/30/13,2/4/13,2/5/13,MC,MARRIOTT HOTELS,Marriott Memphis TN,2625 Thousand Oaks Boulevard,Memphis                  ,TN,38118,US,1,93.00,GOVA00,Y
ABACBI,5/6/13,5/9/13,5/10/13,WI,WESTIN HOTELS,"The Westin Gaslamp San Diego, CA",910 Broadway Circle,San Diego                ,CA,92101,US,1,133.00,B1KXVU,Y
ABAOTM,11/20/12,11/26/12,11/28/12,HY,HYATT HOTELS,Hyatt Place Madison Downtown WI,333 West Washington Avenue,Madison                  ,WI,53703,US,2,89.00,QQNFPL,Y
ABNURY,8/2/13,8/5/13,8/7/13,SI,SHERATON HOTELS,Four Point Fort Walton Beach,1325 Miracle Strip Parkway SE,Fort Walton Beach        ,FL,32548,US,2,109.00,I2QXVU,N
ABTHSI,2/20/13,2/25/13,2/27/13,DT,DOUBLETREE HOTELS,Doubletree Palm Beach FL,1808 S Australian Ave,West Palm Beach          ,FL,33409,US,2,118.00,A04A5B,Y
ABUPMA,1/30/13,2/4/13,2/7/13,HI,HOLIDAY INNS,Holiday Inn Exp Stes Dwntwn - Lexington,1780 Sharkey Way,Lexington                ,KY,40511,US,3,129.00,XEN523,N
ABVJNV,1/11/13,1/14/13,1/17/13,HX,HAMPTON INNS,Hampton Inn Stes Jackson MS,320 Greymont Avenue,Jackson                  ,MS,39202,US,3,77.00,A0DA12,N
ABWLLZ,6/13/13,6/18/13,6/19/13,SI,SHERATON HOTELS,Four Points Culver City CA,5990 Green Valley Circle,Culver City              ,CA,90230,US,1,125.00,P1KXVU,Y
ABXMMR,8/22/13,8/25/13,8/30/13,ES,EMBASSY SUITES,Embassy Suites Fort Worth TX,600 Commerce Street,Fort Worth               ,TX,76102,US,5,139.00,A09A3F,N
ACEETP,12/7/12,12/10/12,12/13/12,HI,HOLIDAY INNS,Holiday Inn Express - Kalispell MT,275 Treeline Road,Kalispell                ,MT,59901,US,3,87.00,2DNXVU,N
ACEETP,12/7/12,12/10/12,12/13/12,HI,HOLIDAY INNS,Holiday Inn Express - Kalispell MT,275 Treeline Road,Kalispell                ,MT,59901,US,3,87.00,2DNXVU,N
ACEETP,12/11/12,12/10/12,12/13/12,HI,HOLIDAY INNS,Holiday Inn Express - Kalispell MT,275 Treeline Road,Kalispell                ,MT,59901,US,3,87.00,2DNXVU,N
ACPLUL,5/2/13,5/7/13,5/8/13,RC,RESIDENCE INNS,Residence Inn Marriott Tuc Apt,2660 E Medina Rd,Tucson                   ,AZ,85756,US,1,103.00,XVUN00,Y
ACQDMD,3/14/13,3/19/13,3/20/13,FN,FAIRFIELD INN,Fairfield Inn Little Rock-North - AR,4120 Health Care Drive,North Little Rock        ,AR,72117,US,1,86.00,FDMT00,Y
ACRCYY,8/30/13,9/4/13,9/5/13,BR,RENAISSANCE HOTELS,Renaissance Portsmouth VA,425 Water St,Portsmouth               ,VA,23704,US,1,77.00,XVUO00,N
