GDS Record Locator,Reservation Date,Check In Date,Check Out Date,Hotel Chain Code,Hotel Chain Name,Hotel Property Name,Hotel Address,Hotel City Name,Hotel State,Hotel Zip Code,Hotel Country Code,Number of Room Nights,Daily Rate,Room Rate Code,Online Indicator
22XSVW,10/7/10,10/12/10,10/16/10,HH,HILTON/CONRAD HOTELS,The Capital Hilton Washington DC,16Th And K Streets Nw,Washington               ,DC,20036,US,4,211.00,A0PF2R,Y
2AE6NB,10/7/10,10/12/10,10/15/10,MC,MARRIOTT HOTELS,Marriott Jw Pennsylvania Ave,1331 Pennsylvania Ave,Washington               ,DC,20004,US,3,211.00,GOVA00,Y
NJRCJH,10/7/10,10/12/10,10/13/10,CP,CROWNE PLAZA HOTELS,Crowne Plaza Billings MT,27 North 27Th St,Billings                 ,MT,59101,US,1,77.00,TFTNXV,Y
29V2UZ,10/7/10,10/12/10,10/14/10,MC,MARRIOTT HOTELS,Marriott City Center,220 South State Street,Salt Lake City           ,UT,84111,US,2,95.00,GOVA00,Y
2UAR5A,10/7/10,10/12/10,10/14/10,MC,MARRIOTT HOTELS,Marriott City Center,220 South State Street,Salt Lake City           ,UT,84111,US,2,95.00,GOVA00,Y
M4EI6H,10/7/10,10/12/10,10/14/10,MC,MARRIOTT HOTELS,Marriott Jw Pennsylvania Ave,1331 Pennsylvania Ave,Washington               ,DC,20004,US,2,211.00,GOVA00,N
286AZJ,10/7/10,10/12/10,10/14/10,AA,AMERICINNS,Americinn International Falls Mn,1500 Hwy 71,International Falls      ,MN,56649,US,2,79.99,C1KGOV,N
2Q8PUW,10/7/10,10/12/10,10/15/10,UI,UTELL INTERNATIONAL,State Plaza Hotel,2117 E Street Northwest,Washington               ,DC,20037,US,3,211.00,A0FA49,Y
3GD46H,10/7/10,10/12/10,10/13/10,HX,HAMPTON INNS,Hampton Inn And Suites Crystal Arlington,2000 Jefferson Davis Hwy,Arlington                ,VA,22202,US,1,211.00,A06A3Q,N
3HDBLV,10/7/10,10/12/10,10/14/10,MC,MARRIOTT HOTELS,Marriott Greensboro NC,One Marriott Drive,Greensboro               ,NC,27409,US,2,85.00,GOVA00,Y
3H7RHM,10/7/10,10/12/10,10/15/10,ES,EMBASSY SUITES,Embassy Suites El Paso Tx,6100 Gateway East,El Paso                  ,TX,79905,US,3,99.00,A0BA1N,Y
2QRM4R,10/7/10,10/12/10,10/14/10,AA,AMERICINNS,Americinn International Falls Mn,1500 Hwy 71,International Falls      ,MN,56649,US,2,70.00,A1KGOV,N
2QRM4R,10/7/10,10/12/10,10/14/10,AA,AMERICINNS,Americinn International Falls Mn,1500 Hwy 71,International Falls      ,MN,56649,US,2,79.99,A1KGOV,N
MOU9YW,10/7/10,10/12/10,10/14/10,AA,AMERICINNS,Americinn International Falls Mn,1500 Hwy 71,International Falls      ,MN,56649,US,2,70.00,A1KGOV,N
M2GBR3,10/7/10,10/12/10,10/13/10,HX,HAMPTON INNS,Hampton Inn Bwi Linthicum MD,829 Elkridge Landing Rd,Linthicum Heights        ,MD,21090,US,1,114.00,A0GA3L,N
3D73RE,10/7/10,10/13/10,10/15/10,BW,BEST WESTERN INTL,Best Western Landing Hotel Ketchikan AK,3434 Tongass Avenue,Ketchikan                ,AK,99901,US,2,98.00,A1KXVU,Y
3JD4N6,10/7/10,10/13/10,10/14/10,HH,HILTON/CONRAD HOTELS,Hilton Miami Downtown,1601 Biscayne Blvd,Miami                    ,FL,33132,US,1,104.00,A04A5L,N
3JECRW,10/7/10,10/13/10,10/14/10,HH,HILTON/CONRAD HOTELS,Hilton Miami Downtown,1601 Biscayne Blvd,Miami                    ,FL,33132,US,1,104.00,A04A5L,N
22F56W,10/7/10,10/13/10,10/14/10,BW,BEST WESTERN INTL,Best Western Landing Hotel Ketchikan AK,3434 Tongass Avenue,Ketchikan                ,AK,99901,US,1,98.00,A1KXVU,Y
3D3EDW,10/7/10,10/13/10,10/14/10,BW,BEST WESTERN INTL,Best Western Landing Hotel Ketchikan AK,3434 Tongass Avenue,Ketchikan                ,AK,99901,US,1,99.00,C2QGOV,Y
NHXQM4,10/7/10,10/13/10,10/14/10,DT,DOUBLETREE HOTELS,Doubletree Dayton Downtown OH,11 South Ludlow,Dayton                   ,OH,45402,US,1,81.00,A02A6V,N
NLRUOX,10/8/10,10/11/10,10/12/10,MC,MARRIOTT HOTELS,Marriott Romulus MI,30559 Flynn Road,Romulus                  ,MI,48174,US,1,95.00,GOVA00,N
3JGQ5Z,10/8/10,10/11/10,10/15/10,UN,CARINO HOTELS,The Stoneleigh Hotel And Spa Dallas,2927 Maple Avenue,Dallas                   ,TX,75201,US,4,117.00,A1KGOV,N
NJAGLR,10/8/10,10/12/10,10/14/10,CY,COURTYARD BY MARRIOTT,Courtyard DC Embassy Row,1600 Rhode Island Ave Nw,Washington               ,DC,20005,US,2,211.00,GOVA00,N
NJAGLR,10/8/10,10/12/10,10/14/10,CY,COURTYARD BY MARRIOTT,Courtyard DC Embassy Row,1600 Rhode Island Ave Nw,Washington               ,DC,20005,US,2,211.00,GOVA00,N
3JLFNP,10/8/10,10/12/10,10/13/10,BW,BEST WESTERN INTL,Best Western Charleston Plaza,1010 Washington Street East,Charleston               ,WV,25301,US,1,76.46,A1KXVU,Y
N8YE4E,10/8/10,10/12/10,10/14/10,WI,WESTIN HOTELS,The Westin San Diego CA,400 West Broadway,San Diego                ,CA,92101,US,2,151.00,A1KG1B,Y
M2HHFJ,10/8/10,10/12/10,10/13/10,MC,MARRIOTT HOTELS,Marriott City Center,220 South State Street,Salt Lake City           ,UT,84111,US,1,95.00,GOVA00,Y
N8UDCG,10/8/10,10/12/10,10/15/10,WI,WESTIN HOTELS,The Westin San Diego CA,400 West Broadway,San Diego                ,CA,92101,US,3,131.00,A1KG1B,N
3D9ZVE,10/8/10,10/12/10,10/15/10,HX,HAMPTON INNS,Hampton Inn Fayettevle NC,1700 Skibo Road,Fayetteville             ,NC,28303,US,3,91.00,A0AA0K,Y
3JVNOM,10/8/10,10/12/10,10/13/10,WI,WESTIN HOTELS,Westin Book Cadillac Detroit MI,1114 Washington Blvd,Detroit                  ,MI,48226,US,1,95.00,B2DGOV,Y
3JVNOM,10/8/10,10/12/10,10/13/10,WI,WESTIN HOTELS,Westin Book Cadillac Detroit MI,1114 Washington Blvd,Detroit                  ,MI,48226,US,1,95.00,B2DGOV,Y
NLRUOX,10/8/10,10/12/10,10/13/10,WI,WESTIN HOTELS,Westin Book Cadillac Detroit MI,1114 Washington Blvd,Detroit                  ,MI,48226,US,1,95.00,A1KGOV,N
3AGSDD,10/8/10,10/12/10,10/13/10,WI,WESTIN HOTELS,Westin Book Cadillac Detroit MI,1114 Washington Blvd,Detroit                  ,MI,48226,US,1,95.00,A1KGOV,N
NLPQ4Y,10/8/10,10/12/10,10/13/10,HH,HILTON/CONRAD HOTELS,Hilton North Raleigh NC,3415 Wake Forest Road,Raleigh                  ,NC,27609,US,1,90.00,A01EVW,N
NLCG46,10/8/10,10/12/10,10/15/10,GI,HILTON GARDEN INN,Jackson Pearl Hilton Garden In,438 Riverwind Drive,Pearl                    ,MS,39208,US,3,77.00,A01A0J,Y
NJO6MF,10/8/10,10/13/10,10/14/10,ES,EMBASSY SUITES,Embassy Suites Indianapolis,110 West Washington St,Indianapolis             ,IN,46204,US,1,91.00,A03A8T,Y
MJ8JYQ,10/8/10,10/13/10,10/15/10,HX,HAMPTON INNS,Hampton Inn And Stes - Buffalo Dwtn NY,220 Delaware Avenue,Buffalo                  ,NY,14202,US,2,98.00,A0BA4M,Y
MJ8JYQ,10/8/10,10/13/10,10/15/10,HX,HAMPTON INNS,Hampton Inn And Stes - Buffalo Dwtn NY,220 Delaware Avenue,Buffalo                  ,NY,14202,US,2,98.00,A0BA4M,Y
3GBGVC,10/8/10,10/13/10,10/14/10,DT,DOUBLETREE HOTELS,Doubletree City Center,N 322 Spokane Falls Ct,Spokane                  ,WA,99201,US,1,86.00,A02ACZ,N
3FMBY9,10/8/10,10/13/10,10/14/10,OM,OMNI/SUPRANATIONAL,Omni La Mansion Del Rio San Antonio TX,112 College Street Bexar,San Antonio              ,TX,78205,US,1,106.00,A1KGOV,Y
NLBN8A,10/8/10,10/13/10,10/15/10,GI,HILTON GARDEN INN,Jackson Pearl Hilton Garden In,438 Riverwind Drive,Pearl                    ,MS,39208,US,2,77.00,A01A0J,Y
M9X3H5,10/8/10,10/13/10,10/14/10,HY,HYATT HOTELS,Hyatt Regency Crystal City,2799 Jefferson Davis Hw,Arlington                ,VA,22202,US,1,211.00,DBLFPL,Y
2SLU28,10/8/10,10/13/10,10/15/10,CP,CROWNE PLAZA HOTELS,Crowne Plaza Cabana Palo Alto CA,4290 El Camino Real,Palo Alto,,94306,CR,2,132.00,KEXNXV,N
3FVM6V,10/8/10,10/13/10,10/16/10,SI,SHERATON HOTELS,Sheraton New York Hotel And To,811 Seventh Ave,New York                 ,NY,10019,US,3,269.00,O1QGOV,Y
3EB9BN,10/8/10,10/13/10,10/14/10,CC,CLARION HOTELS,Solita Soho Htl Clarion New York NY,159 Grand Street,New York                 ,NY,10013,US,1,279.00,Z31XXV,N
3EB9BN,10/8/10,10/13/10,10/14/10,CC,CLARION HOTELS,Solita Soho Htl Clarion New York NY,159 Grand Street,New York                 ,NY,10013,US,1,279.00,Z31XXV,N
2D775A,10/8/10,10/14/10,10/15/10,BW,BEST WESTERN INTL,Best Western Ponderosa Inn Billings MT,2511 First Ave N Po Box 1791,Billings                 ,MT,59103,US,1,70.00,B1KXVU,Y
3EB9BN,10/8/10,10/14/10,10/16/10,DT,DOUBLETREE HOTELS,Doubletree Wash DC,1515 Rhode Island Ave Nw,Washington               ,DC,20005,US,2,211.00,A04ACS,N
3EB9BN,10/8/10,10/14/10,10/16/10,DT,DOUBLETREE HOTELS,Doubletree Wash DC,1515 Rhode Island Ave Nw,Washington               ,DC,20005,US,2,211.00,A04ACS,N
NI6B3D,10/8/10,10/19/10,10/21/10,LZ,LOEWS HOTELS,Loews Hotel Philadelphia PA,1200 Market St,Philadelphia             ,PA,19107,US,2,149.00,A2DGOV,N
3O9JSE,10/11/10,10/12/10,10/13/10,MC,MARRIOTT HOTELS,Marriott Jackson Downtown MS,200 Amite St,Jackson                  ,MS,39201,US,1,77.00,GOVA00,N
N8YE4E,10/11/10,10/12/10,10/14/10,WI,WESTIN HOTELS,The Westin San Diego CA,400 West Broadway,San Diego                ,CA,92101,US,2,131.00,A1KG1B,N
NJDALR,10/11/10,10/12/10,10/13/10,DT,DOUBLETREE HOTELS,Doubletree Guest Suites Detroit MI,525 West Lafayette Blvd,Detroit                  ,MI,48226,US,1,95.00,A05A4D,Y
284FNL,10/11/10,10/12/10,10/14/10,AA,AMERICINNS,Americinn International Falls Mn,1500 Hwy 71,International Falls      ,MN,56649,US,2,79.99,A1KGOV,N
3OBOZ5,10/11/10,10/12/10,10/14/10,CP,CROWNE PLAZA HOTELS,Crowne Plaza Metro Romulus MI,8000 Merriman Road,Romulus                  ,MI,48174,US,2,89.00,KNGNXV,N
NLCG46,10/11/10,10/12/10,10/15/10,GI,HILTON GARDEN INN,Jackson Pearl Hilton Garden In,438 Riverwind Drive,Pearl                    ,MS,39208,US,3,77.00,A01A0J,Y
NLPMVV,10/11/10,10/13/10,10/14/10,HY,HYATT HOTELS,Hyatt Place Reno Tahoe Airport NV,1790 East Plumb Lane,Reno                     ,NV,89502,US,1,98.00,KGAFPL,Y
3LHH9A,10/11/10,10/13/10,10/14/10,DT,DOUBLETREE HOTELS,Doubletree South Burlington VT,1117 Williston Road,South Burlington         ,VT,05403 5717,US,1,111.00,A01A8B,Y
MVDOQ2,10/11/10,10/14/10,10/15/10,CP,CROWNE PLAZA HOTELS,Crowne Plaza Billings MT,27 North 27Th St,Billings                 ,MT,59101,US,1,77.00,KNGNXV,Y
NHYWSJ,10/11/10,10/14/10,10/15/10,CP,CROWNE PLAZA HOTELS,Crowne Plaza Billings MT,27 North 27Th St,Billings                 ,MT,59101,US,1,77.00,OQNNXV,Y
M4DRS3,10/11/10,10/14/10,10/15/10,WH,W HOTELS,W Hotel French Quarter,316 Chartres Street,New Orleans              ,LA,70130,US,1,131.00,J1KG3C,Y
MF9ESP,10/11/10,10/14/10,10/15/10,CP,CROWNE PLAZA HOTELS,Crowne Plaza Billings MT,27 North 27Th St,Billings                 ,MT,59101,US,1,77.00,KNGNXV,Y
NF329E,10/11/10,10/14/10,10/15/10,CP,CROWNE PLAZA HOTELS,Crowne Plaza Billings MT,27 North 27Th St,Billings                 ,MT,59101,US,1,77.00,OQNNXV,Y
382YZM,10/11/10,10/14/10,10/15/10,HI,HOLIDAY INNS,Holiday Inn Miami FL,200 S E 2Nd Avenue,Miami                    ,FL,33131,US,1,104.00,XVUN00,Y
3JDMR5,10/11/10,10/14/10,10/15/10,RA,RAMADA INNS,Ramada Inn,2101 Ave F,Del Rio                  ,TX,78840,US,1,77.00,K11ZGU,Y
3FL3ZJ,10/11/10,10/14/10,10/15/10,BW,BEST WESTERN INTL,Best Western Landing Hotel Ketchikan AK,3434 Tongass Avenue,Ketchikan                ,AK,99901,US,1,98.00,A1KXVU,Y
3HVX8X,10/11/10,10/14/10,10/16/10,HX,HAMPTON INNS,Hampton Inn - Alexandria VA - Old Town,5821 Richmond Highway,Alexandria               ,VA,22303,US,2,189.00,A09A3T,Y
NQAMLQ,10/12/10,10/12/10,10/14/10,OM,OMNI/SUPRANATIONAL,Omni La Mansion Del Rio San Antonio TX,112 College Street Bexar,San Antonio              ,TX,78205,US,2,106.00,A1KGOV,N
NQGP2X,10/12/10,10/13/10,10/15/10,WY,WYNDHAM HOTELS,"Wyndham Tampa Westshore Hotel Tampa, FL",700 N Westshore Blvd,Tampa                    ,FL,33609,US,2,92.00,N1KXVU,N
NQPWBB,10/12/10,10/13/10,10/15/10,HI,HOLIDAY INNS,Holiday Inn Fayetteville I 95,I 95 And 53 Po Box 2245,Fayetteville             ,NC,28302,US,2,89.95,TDBNXV,N
NQPWBB,10/12/10,10/13/10,10/15/10,HI,HOLIDAY INNS,Holiday Inn Fayetteville I 95,I 95 And 53 Po Box 2245,Fayetteville             ,NC,28302,US,2,89.95,TDBNXV,N
NQPWBB,10/12/10,10/13/10,10/15/10,HI,HOLIDAY INNS,Holiday Inn Fayetteville I 95,I 95 And 53 Po Box 2245,Fayetteville             ,NC,28302,US,2,89.95,TDBNXV,N
NP67JJ,10/12/10,10/13/10,10/14/10,XV,SPRINGHILL SUITES,Springhill Suites,1800 S Ware Road,Mcallen                  ,TX,78503,US,1,85.00,GOVA00,N
NP6FJG,10/12/10,10/13/10,10/14/10,HH,HILTON/CONRAD HOTELS,Hilton San Antonio TX Airport,611 Nw Loop 410,San Antonio              ,TX,78216,US,1,106.00,A0DDRR,Y
NPYPZH,10/12/10,10/13/10,10/14/10,WI,WESTIN HOTELS,Westin Book Cadillac Detroit MI,1114 Washington Blvd,Detroit                  ,MI,48226,US,1,95.00,A1KGOV,N
3FVM6V,10/12/10,10/13/10,10/15/10,SI,SHERATON HOTELS,Sheraton New York Hotel And To,811 Seventh Ave,New York                 ,NY,10019,US,2,269.00,O1QGOV,Y
NHO8Y7,10/12/10,10/14/10,10/15/10,HY,HYATT HOTELS,Grand Hyatt-DC  Washington Ctr.,1000 H Street NW,Washington               ,DC,20001,US,1,211.00,KNGFPL,N
MFY763,10/12/10,10/14/10,10/15/10,CP,CROWNE PLAZA HOTELS,Crowne Plaza Billings MT,27 North 27Th St,Billings                 ,MT,59101,US,1,77.00,KNGNXV,N
NQL23I,10/12/10,10/14/10,10/15/10,HX,HAMPTON INNS,Hampton Inn Laredo Tx,7903 San Dario,Laredo                   ,TX,78041,US,1,78.00,A04A0W,Y
NLF2YF,10/12/10,10/14/10,10/15/10,GI,HILTON GARDEN INN,Hilton Garden Inn Jackson Downtown,235 West Capitol Street,Jackson                  ,MS,39201,US,1,84.00,A00A06,N
NP6FJG,10/12/10,10/14/10,10/15/10,RA,RAMADA INNS,Ramada Inn,2101 Ave F,Del Rio                  ,TX,78840,US,1,77.00,NK1ZGU,Y
3FQYRL,10/12/10,10/14/10,10/15/10,CP,CROWNE PLAZA HOTELS,Crowne Plaza Billings MT,27 North 27Th St,Billings                 ,MT,59101,US,1,77.00,OQNNXV,Y
3D8XLF,10/12/10,10/15/10,10/16/10,HY,HYATT HOTELS,Hyatt Regency Phoenix,122 North 2Nd Street,Phoenix                  ,AZ,85004,US,1,106.00,KNGFPL,Y
NJN3LY,10/12/10,10/18/10,10/22/10,ES,EMBASSY SUITES,Embassy Suites Washington DC Dtwn,1250 22Nd St Nw,Washington               ,DC,20037,US,4,211.00,A0CA6N,N
3HSXZZ,10/12/10,10/18/10,10/19/10,HY,HYATT HOTELS,Hyatt Charlotte NC,7900 Forest Point Blvd,Charlotte                ,NC,28273,US,1,95.00,KNGFPL,Y
MF9ESP,10/13/10,10/14/10,10/15/10,CP,CROWNE PLAZA HOTELS,Crowne Plaza Billings MT,27 North 27Th St,Billings                 ,MT,59101,US,1,77.00,KNGNXV,Y
NDXOFC,10/13/10,10/17/10,10/22/10,HY,HYATT HOTELS,Hyatt Regency San Fran Airport CA,1333 Bayshore Highway,Burlingame               ,CA,94010,US,5,108.00,QUNGVD,Y
3LHH9A,10/13/10,10/17/10,10/18/10,DT,DOUBLETREE HOTELS,Doubletree South Burlington VT,1117 Williston Road,South Burlington         ,VT,05403 5717,US,1,111.00,A01A8B,N
3R7XHZ,10/13/10,10/17/10,10/18/10,MC,MARRIOTT HOTELS,Marriott Fort Wayne IN,305 E Washington Center Rd,Fort Wayne               ,IN,46825,US,1,86.00,GOVA00,N
26N547,10/13/10,10/17/10,10/19/10,YX,SYNXIS CORPORATION,L Enfant Plaza Hotel Washington DC,480 L Enfant Plaza Sw,Washington               ,DC,20024,US,2,264.00,B2DGV4,N
22QSPI,10/13/10,10/17/10,10/21/10,FN,FAIRFIELD INN,Fairfield Fis Chi Downtown,216 East Ontario Street,Chicago                  ,IL,60611,US,4,259.00,SPVA00,N
2VGNML,10/13/10,10/18/10,10/21/10,HH,HILTON/CONRAD HOTELS,Hilton Garden Inn Grand Forks ND,4301 Dartmouth Drive,Grand Forks              ,ND,58203,US,3,51.33,A04ATE,Y
3HYCWS,10/13/10,10/18/10,10/20/10,PH,PREFERRED HOTELS,Hotel Captain Cook,5Th At K Street,Anchorage                ,AK,99501,US,2,99.00,B1QGV1,Y
3FHI8D,10/13/10,10/18/10,10/21/10,CY,COURTYARD BY MARRIOTT,Courtyard Lakewood,7180 W Hampden Blvd,Denver                   ,CO,80227,US,3,119.00,XVUN00,Y
MSHY3E,10/13/10,10/18/10,10/19/10,YX,SYNXIS CORPORATION,L Enfant Plaza Hotel Washington DC,480 L Enfant Plaza Sw,Washington               ,DC,20024,US,1,211.00,B2DXVU,N
38UGQS,10/13/10,10/18/10,10/22/10,HI,HOLIDAY INNS,Holiday Inn Sioux Falls City Ctr SD,100 W 8Th St,Sioux Falls              ,SD,57104,US,4,77.00,CSTNXV,Y
M2Q2OW,10/13/10,10/18/10,10/19/10,HX,HAMPTON INNS,Hampton Inn And Suites-Charlotte NC,9110 Southern Pine Blvd,Charlotte                ,NC,28273,US,1,92.00,A07A0O,N
NRW8Q9,10/13/10,10/18/10,10/19/10,HX,HAMPTON INNS,Hampton Inn Stes Brownsville TX,3000 N Expressway,Brownsville              ,TX,78526,US,1,95.00,A0DA08,N
22GNCH,10/13/10,10/18/10,10/21/10,HH,HILTON/CONRAD HOTELS,Hilton Anchorage,500 West Third Avenue,Anchorage                ,AK,99501,US,3,99.00,A02CFT,Y
2YPPY3,10/13/10,10/18/10,10/22/10,HY,HYATT HOTELS,Grand Hyatt-DC  Washington Ctr.,1000 H Street NW,Washington               ,DC,20001,US,4,211.00,DBLFPL,Y
ND8A6B,10/13/10,10/18/10,10/19/10,ES,EMBASSY SUITES,Embassy Suites Laredo Tx,110 Calle Del Norte,Laredo                   ,TX,78041,US,1,174.00,A00A3K,Y
NGCPP8,10/13/10,10/18/10,10/20/10,HH,HILTON/CONRAD HOTELS,The Capital Hilton Washington DC,16Th And K Streets Nw,Washington               ,DC,20036,US,2,211.00,A02F2R,Y
M69VLE,10/13/10,10/18/10,10/20/10,HI,HOLIDAY INNS,Holiday Inn Chicago Mart Plaza,350 N Orleans St,Chicago                  ,IL,60654,US,2,173.00,KVUN52,Y
M2RVPZ,10/13/10,10/18/10,10/21/10,HY,HYATT HOTELS,Hyatt Regency Washington,400 New Jersey Ave Nw,Washington               ,DC,20001,US,3,211.00,DBLFPL,Y
3QUFW4,10/13/10,10/18/10,10/19/10,HY,HYATT HOTELS,Hyatt Charlotte NC,7900 Forest Point Blvd,Charlotte                ,NC,28273,US,1,95.00,KNGFPL,Y
2WG7IX,10/13/10,10/18/10,10/22/10,HH,HILTON/CONRAD HOTELS,Hilton Crystal City Natl Arpt Arlington,2399 Jefferson Davis Highway,Arlington                ,VA,22202,US,4,211.00,A0CE0J,Y
2WG7IX,10/13/10,10/18/10,10/22/10,HH,HILTON/CONRAD HOTELS,Hilton Crystal City Natl Arpt Arlington,2399 Jefferson Davis Highway,Arlington                ,VA,22202,US,4,211.00,A0CE0J,Y
NRVE9A,10/14/10,10/14/10,10/15/10,WV,IHOTELIER,The Brown Hotel Louisville KY,335 West Broadway,Louisville               ,KY,40202,US,1,101.00,A1QGOV,N
3S8QUU,10/14/10,10/17/10,10/20/10,YX,SYNXIS CORPORATION,Kyoto Grand Hotel And Gardens Los Angele,120 South Los Angeles St,Los Angeles              ,CA,90012,US,3,123.00,GOVERN,Y
3996LY,10/14/10,10/18/10,10/19/10,HH,HILTON/CONRAD HOTELS,Hilton Atlanta Airport And Twr,1031 Virginia Avenue,Atlanta                  ,GA,30354,US,1,132.00,A02K1Z,N
3UIG82,10/14/10,10/18/10,10/19/10,MC,MARRIOTT HOTELS,Marriott Mayo Clinic Rochester MN,101 Sw 1St Ave,Rochester                ,MN,55902,US,1,95.00,GOVA00,N
NQYAS3,10/14/10,10/19/10,10/20/10,SC,SCEPTRE HOSPITALITY SVCS,Pikes Waterfront Lodge Fairbanks AK,1850 Hoselton Rd,Fort Wainwright          ,AK,99703,US,1,75.00,C1KGOV,Y
2Y33LD,10/14/10,10/19/10,10/22/10,MC,MARRIOTT HOTELS,Marriott Jackson Downtown MS,200 Amite St,Jackson                  ,MS,39201,US,3,77.00,GOVA00,N
NQFQPF,10/14/10,10/19/10,10/20/10,HY,HYATT HOTELS,Hyatt On Capitol Square Columbus OH,75 E State Street,Columbus                 ,OH,43215,US,1,94.00,KNGFPL,Y
NJBZ4J,10/14/10,10/19/10,10/20/10,SC,SCEPTRE HOSPITALITY SVCS,The Burnsley All Suite Hotel Denver CO,1000 Grant Street,Denver                   ,CO,80203,US,1,141.00,S2QXVU,Y
24EHD7,10/14/10,10/19/10,10/20/10,IC,INTERCONTINENTAL HOTELS,Intercontinental San Francisco CA,888 Howard Street,San Francisco            ,CA,94103,US,1,194.00,KSUG52,N
24EHD7,10/14/10,10/19/10,10/20/10,IC,INTERCONTINENTAL HOTELS,Intercontinental San Francisco CA,888 Howard Street,San Francisco            ,CA,94103,US,1,194.00,KSUG52,N
NQ476U,10/14/10,10/19/10,10/20/10,MG,ROOM CENTRE,The Magnolia Houston TX,1100 Texas Avenue,Houston                  ,TX,77002,US,1,109.00,B2QXVU,Y
NQRLMV,10/14/10,10/19/10,10/20/10,HY,HYATT HOTELS,Hyatt Regency Cleveland Arcade OH,420 Superior Avenue,Cleveland                ,OH,44114-1208,US,1,102.00,KNGGVD,Y
NHQWYU,10/14/10,10/19/10,10/20/10,HY,HYATT HOTELS,Hyatt On Capitol Square Columbus OH,75 E State Street,Columbus                 ,OH,43215,US,1,94.00,KNGFPL,Y
NR3FWE,10/14/10,10/19/10,10/20/10,WV,IHOTELIER,Davenport Hotel And Tower Spokane WA,10 South Post Sttower Across S,Spokane                  ,WA,99201,US,1,86.00,TW1GOV,Y
22UAY3,10/14/10,10/19/10,10/20/10,OM,OMNI/SUPRANATIONAL,Omni Austin Hotel,700 San Jacinto Blvd At 8Th St,Austin                   ,TX,78701,US,1,104.00,A1KXVU,Y
3DER4W,10/14/10,10/19/10,10/20/10,HH,HILTON/CONRAD HOTELS,Hilton Atlanta Airport And Twr,1031 Virginia Avenue,Atlanta                  ,GA,30354,US,1,132.00,A02K1Z,Y
3DER4W,10/14/10,10/19/10,10/20/10,HH,HILTON/CONRAD HOTELS,Hilton Atlanta Airport And Twr,1031 Virginia Avenue,Atlanta                  ,GA,30354,US,1,132.00,A02K1Z,Y
3DER4W,10/14/10,10/19/10,10/20/10,HH,HILTON/CONRAD HOTELS,Hilton Atlanta Airport And Twr,1031 Virginia Avenue,Atlanta                  ,GA,30354,US,1,132.00,A02K1Z,Y
M2SNHO,10/14/10,10/19/10,10/20/10,OM,OMNI/SUPRANATIONAL,Omni Austin Hotel,700 San Jacinto Blvd At 8Th St,Austin                   ,TX,78701,US,1,104.00,A1KXVU,Y
24EHD7,10/14/10,10/20/10,10/22/10,DT,DOUBLETREE HOTELS,Doubletree Berkeley Marina,200 Marina Boulevard,Berkeley                 ,CA,94710,US,2,94.00,A03A9W,N
24EHD7,10/14/10,10/20/10,10/22/10,DT,DOUBLETREE HOTELS,Doubletree Berkeley Marina,200 Marina Boulevard,Berkeley                 ,CA,94710,US,2,94.00,A03A9W,N
3S8QUU,10/14/10,10/20/10,10/22/10,WI,WESTIN HOTELS,The Westin Long Beach CA,333 East Ocean Blvd Long Beach,Long Beach               ,CA,90802,US,2,123.00,E2DGVF,Y
3VFEGP,10/15/10,10/17/10,10/22/10,HY,HYATT HOTELS,Hyatt At Fisherman S Wharf,555 North Point Street,San Francisco            ,CA,94133,US,5,174.00,DBLFPL,N
N9SVYD,10/15/10,10/17/10,10/19/10,CI,COMFORT INNS,Comfort Inn And Suites Crabtree Raleigh,6209 Glenwood Avenue,Raleigh                  ,NC,27612,US,2,69.99,Z300RA,Y
3VXYOD,10/15/10,10/17/10,10/21/10,HY,HYATT HOTELS,Hyatt Regency Grand Cypress Orlando Fl,One Grand Cypress Blvd,Orlando                  ,FL,32836,US,4,90.00,KNGFPL,N
3FHI8D,10/15/10,10/18/10,10/21/10,CY,COURTYARD BY MARRIOTT,Courtyard Lakewood,7180 W Hampden Blvd,Denver                   ,CO,80227,US,3,119.00,XVUN00,N
3UBD72,10/15/10,10/18/10,10/20/10,MC,MARRIOTT HOTELS,Marriott Washington,1221 22Nd St Nw,Washington               ,DC,20037,US,2,211.00,GOVA00,N
N9MZJ8,10/15/10,10/18/10,10/19/10,YX,SYNXIS CORPORATION,Hotel Blake Chicago,500 South Dearborn Street,Chicago                  ,IL,60605,US,1,173.00,B1KGOV,Y
3UIHZQ,10/15/10,10/18/10,10/19/10,BR,RENAISSANCE HOTELS,Renaissance Parc 55 Hotel,55 Cyril Magnin St 5Th And Mkt,San Francisco            ,CA,94102,US,1,174.00,H1KGOV,Y
3VCQN3,10/15/10,10/18/10,10/20/10,HH,HILTON/CONRAD HOTELS,Minneapolis Airport Hilton,3800 East 80Th Street,Minneapolis              ,MN,55425,US,2,120.00,A00FEE,N
NSDQMH,10/15/10,10/18/10,10/22/10,HH,HILTON/CONRAD HOTELS,San Francisco Hilton And Tower,333 O Farrell Street,San Francisco            ,CA,94102,US,4,174.00,A00DME,N
NP97HN,10/15/10,10/19/10,10/21/10,OM,OMNI/SUPRANATIONAL,Omni Fort Worth Hotel,1300 Houston Street Tarrant,Fort Worth               ,TX,76102,US,2,138.00,A1KXVU,Y
3R4V2B,10/15/10,10/19/10,10/20/10,HX,HAMPTON INNS,Hampton Inn - Butte MT,3499 Harrison Avenue,Butte                    ,MT,59701,US,1,86.00,A0DA1Y,Y
